NV001	NV002	NV003	NV004	NV005	NV006	NV007	NV008	NV009	NT010	NT011	NT012	NT013	NT014	NT015	NT016	NT017	NT018	NH019	NH020	NH021	NH022	NH023	NH024	NH025	NH026	VU027	VU028	VU029	VU030	VU031	VU032	VU033	VU034	VU035	VO036	VO037	VO038	VO039	VO040	VO041	VO042	VO043	VD044	VD045	VD046	VD047	VD048	VD049	VD050	VD051	VD052	EM053	EM054	EM055	EM056	EM057	EM058	EM059	EM060	EM061	ES062	ES063	ES064	ES065	ES066	ES067	ES068	ES069	ES070	EV071	EV072	EV073	EV074	EV075	EV076	EV077	EV078	SN079	SN080	SN081	SN082	SN083	SN084	SN085	SN086	SN087	SV088	SV089	SV090	SV091	SV092	SV093	SV094	SV095	SM096	SM097	SM098	SM099	SM100	SM101	SM102	SM103	SM104	FF105	FF106	FF107	FF108	FF109	FF110	FF111	FF112	FL113	FL114	FL115	FL116	FL117	FL118	FL119	FL120	FM121	FM122	FM123	FM124	FM125	FM126	FM127	FM128	FM129	FM130	OTU_ID	pident	kingdom	phylum	class	order	family	genus	species	alternatives	redundancy
0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f5c5780668869f6b1dc1719475f3df4b6ad11272	100	Viridiplantae	Streptophyta	NA	Caryophyllales	Caryophyllaceae	Sagina	Sagina nodosa	Sagina nodosa, 3, 100.000, Sagina nodosa, 2,  99.048, Sagina procumbens, 1,  98.611	1
0	0	30746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11fa20187cbc53dc600b528bfdb90c95d7e82994	100	Viridiplantae	Streptophyta	NA	Lamiales	Plantaginaceae	Littorella	Littorella uniflora	Littorella uniflora, 5, 100.000, Littorella uniflora, 1,  99.505, Littorella americana, 4,  99.010	1
0	47	1360	0	0	0	441	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	181	0	0	0	0	0	34a29c4ad6b64b1635bc4b33b8d1377be37a7a73	99.519	Viridiplantae	Streptophyta	Liliopsida	Poales	Cyperaceae	Eleocharis	ambiguous_Eleocharis_sp	Eleocharis palustris, 3, 100.000, Eleocharis valleculosa, 2, 100.000, Eleocharis carniolica, 1, 100.000, Eleocharis palustris, 1,  99.519, Eleocharis palustris, 1,  99.038, Eleocharis kamtschatica, 1,  98.558, Eleocharis uniglumis, 1,  98.558, Eleocharis kamtschatica, 1,  98.086, Eleocharis macrostachya, 1,  98.077	1
0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143902211fbe6d35fcc4fc573a77ec519be91256	90.566	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Lolium	unmatched_Lolium_sp	Lolium perenne, 1, 90.566, Lolium multiflorum, 1, 90.521, Lolium remotum, 1, 89.623	4
0	110	652	0	0	0	7218	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7f7c2b6dd286d18c308d0bd254a1c838bfae17ae	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Calamagrostis	Calamagrostis epigeios	Calamagrostis epigeios, 10, 100.000, Calamagrostis x acutiflora,  1, 100.000, Calamagrostis epigeios,  2,  99.531, Calamagrostis epigeios,  2,  99.528, Calamagrostis arundinacea,  2,  99.057, Calamagrostis varia,  2,  99.057, Calamagrostis sp. Cnj-1,  1,  99.057, Calamagrostis macrolepis,  1,  98.592, Calamagrostis varia,  2,  98.585, x Calammophila baltica,  1,  98.585, Ammophila arenaria,  9,  98.113, x Calammophila baltica,  1,  98.113	1
0	0	0	0	0	0	0	0	0	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8b768cd1dcc94f8ca00b0f0d36baf42e8d554518	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Koeleria	Koeleria macrantha	Koeleria macrantha, 3, 100.000, Koeleria pyramidata, 1, 100.000, Koeleria pyramidata, 2,  99.533, Koeleria caudata, 2,  98.598, Koeleria loweana, 1,  98.598, Koeleria vallesiana, 1,  98.598, Koeleria albescens, 1,  98.140, Koeleria pyramidata, 1,  98.140, Koeleria vallesiana, 6,  98.131, Koeleria macrantha, 2,  98.131, Koeleria dasyphylla, 1,  98.131, Koeleria lobata, 1,  98.131, Koeleria vallesiana subsp. castellana, 1,  98.131, Rostraria cristata, 1,  98.131, Rostraria obtusiflora, 1,  98.131, Trisetum spicatum, 1,  98.131	1
0	0	0	0	0	0	0	0	0	2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	dd13b7276b89fd6ea8e828b951caf2ac6e022aaa	99.533	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Helictochloa	Helictochloa pratensis	Helictochloa pratensis, 1, 99.533, Helictochloa marginata, 2, 99.065, Helictochloa gervaisii, 1, 99.065, Helictotrichon sulcatum, 1, 99.065, Helictotrichon leve, 1, 98.598, Helictotrichon albinerve, 1, 98.140, Helictotrichon cincinnatum, 4, 98.131, Helictochloa hackelii, 1, 98.131, Helictotrichon gervaisii subsp. arundanum, 1, 98.122	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	054f1aa03e3c66c0e370184d94abdfb3c1c58796	99.539	Viridiplantae	Streptophyta	NA	Caryophyllales	Caryophyllaceae	Cerastium	Cerastium semidecandrum	Cerastium semidecandrum, 1, 100.000, Cerastium semidecandrum, 1,  99.539, Cerastium diffusum, 1,  99.078, Cerastium pumilum, 1,  99.078, Cerastium diffusum, 2,  98.618	1
0	0	0	0	0	661	0	0	0	0	0	0	0	0	0	3704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	45	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3238	0	0	0	0	1665	0	54a0b1a47153294dbe0ee255fef67422e76c582b	100	Viridiplantae	Streptophyta	NA	Caryophyllales	Caryophyllaceae	Cerastium	ambiguous_Cerastium_sp	Cerastium fontanum, 2, 100.000, Cerastium beeringianum, 1, 100.000, Cerastium glomeratum, 1, 100.000, Cerastium glomeratum, 8,  99.539, Cerastium fontanum, 3,  99.539, Cerastium fontanum, 1,  99.083, Cerastium glomeratum, 1,  99.078, Cerastium fischerianum, 2,  98.157	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	a281a5b84082d66bffe0f2d2bdf55876c98200b7	100	Viridiplantae	Streptophyta	NA	Fabales	Fabaceae	Lotus	Lotus corniculatus	Lotus corniculatus, 2, 100.000, Lotus corniculatus, 2,  99.531, Lotus tenuis, 5,  99.061, Lotus alpinus, 2,  99.061, Lotus delortii, 1,  99.061, Lotus palustris, 1,  99.061, Lotus delortii, 1,  98.592, Lotus preslii, 2,  98.122, Lotus corniculatus, 1,  98.122	1
0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	11850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	17713	0	41	0	592	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	6069	0	0	0	0	0	0	3631	0	0	0	113	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	7220	0	0	0	217	8356	0	ad8ca71d0523d921340b0d720481a961579acc1b	100	Viridiplantae	Streptophyta	NA	Asterales	Asteraceae	Taraxacum	ambiguous_Taraxacum_sp	Taraxacum mongolicum, 11, 100.000, Taraxacum officinale,  9, 100.000, Taraxacum sp. CF-2016,  3, 100.000, Lathyrus latifolius,  1, 100.000, Taraxacum (sect. Naevosa) sp. TL260-2,  1, 100.000, Taraxacum erythrospermum,  1, 100.000, Taraxacum islandicum,  1, 100.000, Taraxacum obtusifrons,  1, 100.000, Taraxacum sp. Lepschi 4865,  1, 100.000, Taraxacum bulgaricum,  1,  99.554, Taraxacum officinale,  1,  99.554, Taraxacum linearisquameum,  1,  98.661	1
0	0	0	0	0	0	0	920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3663	0	0	0	9	0	0	0	0	0	0	0	0	0	1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	da17fb472af562e5f8bf9093774207536a6d8139	100	Viridiplantae	Streptophyta	NA	Fagales	Myricaceae	Myrica	Myrica gale	Myrica gale, 1, 100.000, Myrica hartwegii, 2,  98.661, Myrica gale, 1,  98.661, Myrica gale, 1,  98.214	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f66e9bcb4abbf729804d95c3ffc638753c6e6d78	100	Viridiplantae	Streptophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	Potamogeton polygonifolius	Potamogeton polygonifolius, 3, 100.000, Potamogeton polygonifolius, 1,  99.648, Potamogeton coloratus, 3,  98.587, Potamogeton coloratus, 2,  98.233	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8c43f3e1a97a4804cfaeb3d8ec668d49827e7055	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	Poa	Poa infirma	Poa infirma, 5, 100	1
0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4f5c5f1b364bd82c83f2c6f4a3249d53b54ca5b1	97.854	Viridiplantae	Streptophyta	NA	Caryophyllales	Polygonaceae	Rumex	unmatched_Rumex_sp	Rumex acetosa, 2, 97.854, Rumex acetosa, 1, 96.996	9
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	340	28	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6091879daa6073d706f044fc8df998d27e5af47c	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex canescens	Carex canescens, 26, 100.000, Carex traiziscana,  3, 100.000, Carex lapponica,  2, 100.000, Carex praeceptorum,  2, 100.000, Carex arctiformis,  1, 100.000, Carex canescens,  6,  99.543	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e29e732135f4d6627e5359e15058778eaeeaec7f	85.714	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	unmatched	unmatched_Poaceae_sp	Hakonechloa macra, 1, 85.714, Molinia caerulea, 2, 84.753	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3ce07b71aba44295b22f9964a0121a2ee4c8454b	99.539	Viridiplantae	Streptophyta	NA	Caryophyllales	Caryophyllaceae	Silene	Silene flos-cuculi	Silene flos-cuculi, 4, 100.000, Silene flos-cuculi, 1,  99.539, Silene flos-cuculi, 1,  98.157	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0a164d16d29cab1073e156dc8d09009135d6bd6e	87.383	Viridiplantae	Streptophyta	NA	Fabales	Fabaceae	unmatched	unmatched_Fabaceae_sp	Trifolium brandegei, 1, 87.383, Trifolium vernum, 1, 86.977, Trifolium ciliolatum, 1, 86.916, Trifolium gracilentum, 1, 86.916, Trifolium haydenii, 1, 86.916, Trifolium palmeri, 1, 86.916, Trifolium gymnocarpon, 1, 86.512, Trifolium haydenii, 1, 86.047, Trifolium microcephalum, 1, 86.047	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	a1bd4bd21178cf47f713ecb14f7867bebbc2b4c7	99.519	Viridiplantae	Streptophyta	NA	Fabales	Fabaceae	Vicia	Vicia sativa	Vicia sativa,  2, 100.000, Vicia sativa, 17,  99.519, Vicia hirsuta,  1,  99.519, Vicia tetrasperma,  1,  99.519, Vicia sativa, 13,  99.038, Vicia hyrcanica,  1,  99.038, Vicia kurdica,  1,  99.038, Vicia pectinata,  1,  99.038, Vicia sativa subsp. amphicarpa,  1,  99.038, Vicia sativa var. sativa,  1,  99.038, Vicia villosa subsp. villosa,  1,  99.038	1
0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26889	0	0	0	0	0	0	0	0	0	0	0	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	c133c20dba25ea0774d7191c0e8942a43a4044df	100	Viridiplantae	Streptophyta	NA	Fabales	Fabaceae	Trifolium	Trifolium arvense	Trifolium arvense, 6, 100.000, Trifolium affine, 1,  98.605, Trifolium gemellum, 1,  98.131	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	e361d9561945485ed4ae2133693098931e7d7890	100	Viridiplantae	Streptophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex pilulifera	Carex pilulifera, 5, 100.000, Carex pilulifera, 1,  99.548	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ed2e1c01ac3610a4f2a933f11425c79e25a60a27	91.038	Viridiplantae	Streptophyta	Liliopsida	Poales	Poaceae	ambiguous	unmatched_Relchela_sp	Agrostis curtisii, 1, 91.509, Relchela panicoides, 1, 91.509, Calamagrostis lapponica, 5, 91.038, Calamagrostis neglecta, 4, 91.038, Calamagrostis canadensis, 2, 91.038, Calamagrostis nutkaensis, 2, 91.038, Deyeuxia effusa, 2, 91.038, Relchela panicoides, 2, 91.038, Calamagrostis deschampsioides, 1, 91.038, Calamagrostis muiriana, 1, 91.038, Calamagrostis perplexa, 1, 91.038, Calamagrostis phragmitoides, 1, 91.038, Calamagrostis purpurea, 1, 91.038, Calamagrostis rubescens, 1, 91.038, Echinopogon caespitosus, 1, 90.995, Echinopogon sp. JS-2008, 1, 90.995, Briza rufa var. rufa, 1, 90.654, Briza lamarckiana, 1, 90.566, Briza subaristata, 1, 90.566, Calamagrostis deschampsioides, 1, 90.566, Calamagrostis neglecta, 1, 90.566	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7f6724135c6ccc64048ff05ea15750d3426947fd	100	Viridiplantae	Streptophyta	NA	Brassicales	Brassicaceae	Capsella	Capsella bursa-pastoris	Capsella bursa-pastoris, 34, 100, Capsella orientalis,  3, 100, Arabidopsis thaliana,  1, 100, Chorispora tenella,  1, 100	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5901eb3b0be67d8fbe3e76565ba7752f6ba3ee51	98.492	Viridiplantae	Streptophyta	NA	Celastrales	Celastraceae	Euonymus	Euonymus semenovii	Euonymus semenovii, 1, 98.492, Euonymus phellomanus, 1, 97.990, Euonymus hamiltonianus, 2, 97.573, Euonymus europaeus, 1, 97.573, Euonymus hamiltonianus var. sieboldianus, 1, 97.573, Euonymus hamiltonianus, 1, 97.487, Euonymus phellomanus, 1, 97.487, Euonymus europaeus, 2, 97.101, Euonymus hamiltonianus, 2, 97.101, Euonymus sachalinensis, 1, 97.101, Euonymus hamiltonianus, 1, 97.000, Euonymus europaeus, 2, 96.618, Euonymus europaeus, 1, 96.500	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	062ab942a1a047a1b2730f39076c2411e5842fe5	98.585	Viridiplantae	Streptophyta	NA	Rosales	Rosaceae	Pyrus	Pyrus salicifolia	Pyrus salicifolia, 2, 98.585, Pyrus cossonii, 1, 98.122, Pyrus elaeagrifolia, 1, 97.630, Pyrus communis, 2, 97.183, Pyrus communis, 1, 97.156, Pyrus communis, 1, 96.682, Pyrus elaeagrifolia, 1, 96.682	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7c5d3c50a7c24ea6a3cfbea7d0210d7628785ec2	100	Viridiplantae	Streptophyta	NA	Dipsacales	Caprifoliaceae	Lonicera	Lonicera periclymenum	Lonicera periclymenum, 1, 100.000, Lonicera sempervirens, 3,  98.649, Lonicera albiflora, 1,  98.649, Lonicera tragophylla, 1,  98.649, Lonicera dioica, 1,  98.198, Lonicera flava, 1,  98.198, Lonicera hirsuta, 1,  98.198, Lonicera hispidula, 1,  98.198, Lonicera subspicata, 1,  98.198	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181a4203cfe2b5e525b86f33f11d0bc263329895	96.059	Viridiplantae	Streptophyta	NA	Ranunculales	Ranunculaceae	Ranunculus	unmatched_Ranunculus_sp	Ranunculus dissectus, 1, 96.059, Ranunculus sojakii, 1, 96.059, Ranunculus brutius, 1, 95.567, Ranunculus caucasicus, 1, 95.098, Ranunculus brutius, 1, 94.089	6
